,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
400,"What is the name of the evil dragon in RuneScape that players have to kill in the Dragon Slayer quest?
",Elvarg,Delrith,Hector,Verac,Elvarg
401,"In the RuneScape game, on the Construction Skillcape emote, the character performing the emote does which of the following?
",Builds a small house around himself,Hammers down nails on a board,Makes a workbench with a saw,Builds a bridge,Builds a small house around himself
402,"To equip Barrows armour and weapons in RuneScape, you must have an attack and defence level 70.
",True,False,,,True
403,"Is it true that in the RuneScape game, goblins can be found only in Goblin Village and Goblin Cave?
",No,Yes,,,No
404,"In the RuneScape game, you need to have 80 defence to use Guthix armor.
",False,True,,,False
405,"What was the reward in RuneScapes 2008 Easter Seasonal Event?
",a chocolate sword that you can eat off of 3 times a day healing 10hp,a chocatrice cape that turns you into a wrapped egg,Easter bunny ears that make your speed increase,a giant cookie,a chocatrice cape that turns you into a wrapped egg
406,"In the mime random event in RuneScape, the object is to identify all the mime emotes and get a reward afterwards.
",True,False,,,True
407,"To start the Demon Slayer Quest in RuneScape, you must talk to which one of these?
",a dwarf,The Gypsy,Sir Vyrinn,The duke of Lumbridge,The Gypsy
408,"In what RuneScape quest do you have to use a friend from the opposite gang?
",Dragon Slayer,Shield of Arrav,Vampire Slayer,Romeo and Juliet,Shield of Arrav
409,"In the game Super Mario Kart, how many coins do you receive for placing 1st in a single race?
",15,9,10,12,9
410,"Do players have lives in the racing game Super Mario Kart?
",Yes,No,,,Yes
411,"In the game Super Mario Kart, what does the mushroom item do to the racer?
",poisons the racer so they cant steer correctly,gives the racer a short burst of speed,makes the racer large to run over other racers,slows the racer so they dont go as fast,gives the racer a short burst of speed
412,"All of the following cups are in the game Super Mario Kart, except which one of these?
",Star cup,Mushroom cup,Special cup,Lightning cup,Lightning cup
413,"The feather item in the game Super Mario Kart helps the racer by jumping.
",True,False,,,True
414,"In the Flower cup, in the game Super Mario Kart, on which track do you start?
",Donut Plains 2,Choco Island,Koopa Beach 1,Mario Circuit 1,Choco Island
415,"In Super Mario Kart, the green shell is a heat-seeking missile.
",False,True,,,False
416,"In the game Super Mario Kart, for the Super Nintendo, it is possible to fall off the track.
",True,False,,,True
417,"All of the following are items used in the game Super Mario Kart, for the Super NES, except which one of the following?
",coins,banana peel,ghost,blue shell,blue shell
418,"On the Nintendo 64 version of Mario Kart, Wario replaced which of the following playable characters from the Super NES version?
",Princess Peach,Koopa Troopa,Donkey Kong,Yoshi,Koopa Troopa
419,"There is a PC port in the first three Timesplitters games.
",False,True,,,False
420,"How many of the following Power Rangers games are for PC: Power Rangers; Power Rangers: Lightspeed Rescue; Power Rangers: Super Legends; Power Rangers Zeo Versus the Machine Empire; Power Rangers: Ninja Storm Double Pack?
",5,4,2,1,5
421,"Excluding collections, how many Might and Magic games were released from 1986 to 2002?
",11,9,10,7,11
422,"In Might and Magic 8, which of these classes are unselectable for the main character?
",Vampire,Dark Elf,Knight,Dragon,Dragon
423,"Joe Satriani was given a special thanks in B.A.T. II.
",False,True,,,True
424,"In which of these games does the player take the role of Kirt?
",Marvel: Ultimate Alliance,Quest for Glory,Freedom Force,Shadowcaster,Shadowcaster
425,"Which of these games is rogue-like?
",Neverwinter Nights,Baldurs Gate,The Elder Scrolls 4 Obvilion,Ancient Domains of Mystery,Ancient Domains of Mystery
426,"How many races are there in Star Wars: Galactic Battlegrounds? (With expansion)
",12,7,8,6,8
427,"What do you transform into in stage 4 of Altered Beast?
",Werewolf,Werebear,Weredragon,Weretiger,Weretiger
428,"Which of these games isnt an action/adventure hybrid?
",Grand Theft Auto,Kings Quest: Mask of Eternity,The Nine Lives of the Secret Agent Katt,The Adventures of Maddog Williams,Grand Theft Auto
429,"Who is the protagonist of the PC game Blood?
",Ellen Ripley,Hugo,Blake Stone,Caleb,Caleb
430,"Which of these isnt a game from the Hugo series?
",Hugos Castle of Death,Hugos House of Horror,Nightmare 3D,Whodunit?,Hugos Castle of Death
431,"Name the odd game.
",The Terminator,Doom,Twilight 2000,Archon,Archon
432,"Which of these games was not developed by Blizzard?
",Blackthrone,Diablo,The Lost Vikings,Hammer of the Gods,Hammer of the Gods
433,"Which of these games was developed by New World Computing?
",Pizza Tycoon,Planets Edge,Blackthrone,One Must Fall 2097,Planets Edge
434,"Which of these isnt a Sega collection for PC?
",Sega Genesis Collection,Sonic 3 and Knuckles,Sega Smash Pack,Sonic Adventure DX: Directors Cut,Sega Genesis Collection
435,"In the Nancy Drew conputer games, Nancy Drews trusty sidekicks are cousins George Fayne and this slightly plump blonde.
",Jenny,Beth,Bess,Tess,Bess
436,"These two detective brothers appear several times in the Nancy Drew computer games to help Nancy solve mysteries.
",Frank and Joe,Frank and Moe,Fred and Joseph,None of these,Frank and Joe
437,"What was the very first Nancy Drew computer game?
",Treasure in the Royal Tower,Secrets Can Kill,Message in a Haunted Mansion,Secret of the Old Clock,Secrets Can Kill
438,"What did Nancy Drew find along with a message in the computer game Message in a Haunted Mansion?
",A piece of glass,A bat wing,She did not find anything along with the note.,A shark tooth,A shark tooth
439,"In which of these computer games did Nancy Drew wake up in the middle of the night because of a nightmare?
",Creature of Kapu Cave,Secrets Can Kill,She never had a nightmare.,Ghost of Blackmoor Manor,Ghost of Blackmoor Manor
440,"Which of these characters appears in the Nancy Drew computer game Lights, Camera, Curses!?
",Rick Arlen,None of these,Molly McOwens,Sally McDonald,Molly McOwens
441,"In the computer game Warnings at Waverly Academy, what was pictured on Nancy Drews cabin door?
","Mr. Mingles, the cat",A butterfly with you and your roommates names in it,it was blank,The Waverly Academy crow,"Mr. Mingles, the cat"
442,"Rick Arlen is known as an arrogant television star from Stay Tuned for Danger, but his picture appears in what place in another Nancy Drew game?
",His picture never appears in another game,In a briefcase,In a bottle,In a bedside picture frame,In a briefcase
443,"The wolf in the computer game White Wolf of Icicle Creek was named Isis.
",False,True,,,True
444,"In the computer game The Final Scene, a flashing ring gave Nancy Drew the opportunity to save a friend.
",True,False,,,True
445,"In the Nancy Drew computer game Ghost Dogs of Moon Lake, what is the rangers last name?
",Smith,Wilkinson,Madison,His last name was never revealed,Smith
446,"When you first start Wonderland Online, where do you find yourself?
",On a ship,On an island,On a dock,In a volcano,On a ship
447,"When your raft gets washed up, what is the place it lands (for the first time) in the game Wonderland Online?
",Beginners Island,Tutorial Ridge,Starter Beach,Newbie Point,Starter Beach
448,"Which one of these is not a jelly monster you can find on North Island in the game Wonderland Online?
",Pineapple,Pear,Kiwi,Grape,Pear
449,"In Wonderland Online, which of these makes your level go up?
",Killing monsters,Fishing,Setting up shops,Compounding items,Killing monsters
450,"You can ride beasts that you capture in the game Wonderland Online.
",True,False,,,True
451,"In Wonderland Online it is possible to have a dinosaur as a pet.
",False,True,,,True
452,"What game starts when you talk to some fierce rabbits at Kelan Village in Wonderland Online?
",Operation,Situation,Conversation,Reaction,Reaction
453,"What does a mermaid at North Island ask you to fetch for her as a quest in the game Wonderland Online?
",Her true love,Her will,A message in a bottle,A shell,A shell
454,"How many characters in Super Smash Bros Brawl have the Final Smash Attack of Landmaster?
",none,3,2,4,3
455,"How many characters are there at the beginning of Super Smash Bros Brawl?
",19,15,21,20,20
456,"How many Super Smash Bros Brawl characters have 2+ characters in their team?
",6,5,4,3,5
457,"How many bosses are there in Subspace Emissary in Super Smash Bros Brawl?
",10,9,8,5,8
458,"What are the bosses in the first Metroid game?
","Alpha Metroid, Gamma Metroid, Zeta Metroid, Omega Metroid, Queen Metroid","Ridley, Mother Brain, Queen Metroid","Ridley, Kraid, Mother Brain","Ridley, Kraid, Queen Metroid","Ridley, Kraid, Mother Brain"
459,"Chronologically what is the last boss Samus has faced in the Metroid series?
",Omega Metroid,Queen Metroid,Mother Brain,Aurora Unit 313,Omega Metroid
460,"In Metroid Prime 3: Corruption Samus fights Meta Ridley while falling down which of the following?
",Elevator Shaft,Generator Shaft,Ventilation System,Garbage Disposal,Generator Shaft
461,"Why is Phatoons eye his weak point in the Metroid series?
",He will run away if blinded.,His eye is the only thing that connects him to the material world.,His eye is his only weapon.,It is unknown.,His eye is the only thing that connects him to the material world.
462,"The Pinnacle of Project Helix is what kind of Phazon Infused Space Pirate?
",Berserker Lord,Berserker Knight,Omega Pirate,Elite Pirate,Omega Pirate
463,"In the Metroid series, the Vorashs weak point is its eyes.
",True,False,,,False
464,"The final boss of Metroid Other M on hard mode is Phantoon.
",True,False,,,False
465,"What is Nightmares main weapon in the Metroid series?
",Gravity Manipultain Device,Phazon Cannons,The ability to create hallucinations,Multi-laser system,Multi-laser system
466,"The Berserker Lord is fought twice in the Metorid series.
",True,False,,,True
467,"Where does the first game of the Crysis series take place?
",Mars,Caribbean Islands,Lingshan Islands,North Korea,Lingshan Islands
468,"Of the Crysis characters below, who is not a member of Raptor Team?
",Psycho,Alcatraz,Aztec,Prophet,Alcatraz
469,"What Crysis character founded C.E.L.L?
",Jacob Hargreave,Dr. Gould,Tara Strickland,Major Lockhart,Jacob Hargreave
470,"Which city is not a Ceph point of interest in the Crysis game series?
",London,Paris,Cairo,Hawaii,Paris
471,"In the Crysis games Ceph Organisms are nicknamed Stalkers.
",False,True,,,True
472,"What is the Typhoons Rate of Fire in the Crysis games?
",500 Rounds per minute,720 Rounds per second,"None, the Typhoon fires a beam that you must focus on the target",500 Rounds Per second,500 Rounds Per second
473,"You can not destroy a round from the Gravity Bomb Launcher in the Crysis games.
",True,False,,,False
474,"Prophet dies at the beginning of Crysis 2 .
",True,False,,,True
475,"In the Crysis games, Pingers do not fire at Alcatraz when he is cloaked.
",True,False,,,False
476,"What year was Crysis character Jacob Hargreave born?
",1967,1896,2001,1919,1896
477,"Which map is considered as a remake of the much loved Halo 3 map Valhalla?
",Exile,Haven,Vortex,Ragnarok,Ragnarok
478,"The plasma rifle is the first covenant weapon to be unlocked in the multiplayer mode of Halo 4.
",True,False,,,False
479,"What are the only two weapons you can use in Grifball in Halo 4 Multiplayer?
",Gravity Hammer and Energy Sword,Sniper Rifle and Binary Rifle,Rocket Launcher and Incinerator Canon,Storm Rifle and Supressor,Gravity Hammer and Energy Sword
480,"What is the award you get for infecting every player in Flood mode in Halo 4 Multiplayer?
",Hunter,Gravemind,Floodifier,Flood Master,Gravemind
481,"Which  Halo 4 Multiplayer map has a Mantis being constructed in the center of the map?
",Adrift,None,Ragnarok,Longbow,None
482,"You can drop weapons of your choice in Halo 4.
",False,True,,,True
483,"On what ship does the Halo 4 Multiplayer take place?
",UNSC Pillar of Autumn,UNSC Infinity,UNSC Spirit of Fire,None,UNSC Infinity
484,"The Binary Rifle in Halo 4 can only kill someone with a headshot.
",False,True,,,False
485,"What is the Promethean pistol called in Halo 4?
",Hardlight Pistol,Plasma Pistol,Light Pistol,Boltshot,Boltshot
486,"Which armor ability allows the user to see through walls in Halo 4?
",Advanced Vision googles,Promethean Vision,X-ray Vision,Heat Scanner,Promethean Vision
487,"What happens when you die in the 2006 Runescape Halloween Event?
",You burst into flames of different colors.,The Grim Reaper comes to claim your body.,Saradomin reincarnates your body after you die.,nothing,The Grim Reaper comes to claim your body.
488,"Jagex Ltd released RuneScape 3 in 2004.
",True,False,,,False
489,"In Runescape a chicken is a level 1 monster.
",False,True,,,True
490,"Zezima is the name of a Runescape player who was first ranked number 1 in 2003.
",False,True,,,False
491,"When were Runescape Bots introduced?
",September 2001,January 2001,May 1997,January 1997,January 2001
492,"How many sub-quests are there in the quest Recipe for Disaster?
",six,91,5,10,10
493,"The King Black Dragon was the highest level monster in Runescape until 7 September 2004, when it was replaced by which of the following?
",Mithril Dragon,Dust Devil,None of these,The Kalphite Queen,The Kalphite Queen
494,"Did any Runescape player manage to kill the Corporal Beast by themselves without abusing a glitch during the first year of the Beasts release?
",No,Yes,,,No
495,"On Tutorial Island of RuneScape you get runes from a male character.
",False,True,,,True
496,"Which of these RuneScape weapons is the most powerful?
",Ancient staff,Sardomin staff,Iban staff,Ahrims staff,Ahrims staff
497,"Which of these is the best type of RuneScape weapon for non members?
",Rune,Granite,Barrow,Dragon,Dragon
498,"Which of these RuneScape quests is the most difficult?
",Final Showdown of Death,Prince Ali Rescue,Monkey Madness,Dragon Slayer,Monkey Madness
499,"Christopher Greenfield is the creator of the RuneScape game.
",False,True,,,False
500,"The creator of RuneScape was helped by his cousin in developing the game.
",False,True,,,True
501,"Is is true that in RuneScape, the Corporeal Beast is level 311, the highest level?
",Yes,No,,,No
502,"Which of the following is not a place in RuneScape?
",Bounty Hunter,Duel Wars,Castle Wars,Clan Wars,Duel Wars
503,"Name the female character and one of the four survivors in LFD1.
",Marylin,Zoey,Roxanne,Mimi,Zoey
504,"What is the main difference between LFD1 and LFD2 in regard to use of weapons?
",In LFD2 you can use a flame thrower.,In LFD1 there are no melee weapons like the ax or the machete.,In LFD1 there are no pipe bombs.,In LFD2 you can throw hand grenades.,In LFD1 there are no melee weapons like the ax or the machete.
505,"Setting off a car alarm scares off the zombies in LFD.
",True,False,,,False
506,"A pipe bomb is an ideal weapon to destroy LFD zombies because it is a silent weapon and they wont hear it when you throw it among a group of them.
",False,True,,,False
507,"Unlike in other video or PC games you cannot save a game in LFD and then come back later to play it from where you left off.
",True,False,,,True
508,"Name the fictional government agency or organization that was supposed to fight the infection and evacuate people from infected areas in LFD.
",CEDA,UNSC,PETA,USAA,CEDA
509,"In LFD2 the Parish campaign takes place in this city.
",Savannah,Miami,Atlanta,New Orleans,New Orleans
510,"What is the name of fictional band featured in LFD2?
",The Runarounds,The Rockabillies,Stagnant Water,The Midnight Riders,The Midnight Riders
511,"What pestilence or disease caused people to turn into zombies and deformed some of them into super mutants in LFD?
",Swines disease,The mutant virus,Nuclear malaria,The green flu,The green flu
512,"What is the name of the race car driver encountered in the Dead Center campaign of LFD2?
",Hank Buffet,Speedy Weedy,Jimmy Gibbs Jr.,Herb Gonzales,Jimmy Gibbs Jr.
513,"In LFD1 the achievement known as Do Not Disturb is awarded for which of the following?
",Not interrupting a fellow survivor when he is busy shooting at one of the zombies,Not waking up your fellow survivors while they are sleeping in the safehouse,Not disturbing a zombie while its eating someone,Sneaking past all Witches in a campaign without disturbing one,Sneaking past all Witches in a campaign without disturbing one
514,"In LFD2 the achievement known as the CHAIN OF COMMAND is awarded for which of the following?
",Tying up one of the special infected with some chain,Using a chainsaw to cut through some dense brush,Killing 100 Common Infected with the chainsaw,Whipping one of the zombies with a piece of chain,Killing 100 Common Infected with the chainsaw
515,"You can add more maps and campaigns in LFD1 and LFD2.
",False,True,,,True
516,"In both LFD1 and LFD2, accumulating more cash than the other survivors will give you an advantage.
",True,False,,,False
517,"What unique Zord do the Time Force Rangers have?
",Time Shadow,Last Time,Time Knight,Dark Time,Time Shadow
518,"Zelda, featured in The Legend of Zelda series of video games, is what kind of character?
",The main villain,The old lady,The princess,The elfin hero,The princess
519,"What is the currency used in the Legend of Zelda video game series?
",Coins,Triangles,Rings,Rupees,Rupees
520,"Which of these is not a race featured in the Legend of Zelda video games?
",Zora,Hylian,Hobbit,Rito,Hobbit
521,"Which of these items is always in Links arsenal in the Legend of Zelda games?
",Boomerang,Wand of Gamelon,Hookshot,Magic cape,Boomerang
522,"In The Legend of Zelda series of video games Zelda possesses which piece of the Triforce?
",Power,Wisdom,All of them,Courage,Wisdom
523,"Is there a game called Super Mario Tennis?
",Yes,No,,,No
524,"There are Mario games featuring racing, baseball, soccer, tennis, and golf.
",False,True,,,True
525,"Which of the following characters is NOT a sidekick in Super Mario Strikers?
",Paratroopa,Birdo,Toad,Hammer bros.,Paratroopa
526,"In Mario Superstar Baseball what do you have to you use to unleash your characters super pitch?
",A heart,A fire flower,A star,A credit,A star
527,"In Mario Kart, characters are classified as either heavy or light.
",True,False,,,False
528,"What is Luigis power shot in Mario Power Tennis?
",He sucks the ball with a vacuum.,He jumps really high and slams the ball.,A hammer,A super big tennis racket,A hammer
529,"In Mario Power Tennis, Bowsers racket has spikes on it.
",True,False,,,True
530,"What is the most basic court in Mario Power Tennis?
",Mario Mansion,Peach Palace,Peach Dome,Mario Yard,Peach Dome
531,"Sonic the Hedgehog is the protagonist of a video game, released by Nintendo.
",True,False,,,False
532,"Which one of these game systems was released by Nintendo?
",Playstation,None of these,snes,Xbox,snes
533,"Does Nintendos mascot Mario wear a red and black hat?
",No,Yes,,,No
534,"Is it true that Kirby, the protagonist of the Kirby game series, is pink?
",No,Yes,,,Yes
535,"Captain Falcon, from the F-Zero video games, is a pirate.
",True,False,,,False
536,"Which of these games was not released by Nintendo?
",Warioware,Mario Galaxy,Assassins Creed,Star Fox,Assassins Creed
537,"Which Super Smash Bros. Melee character can be unlocked by defeating the 10-minute melee?
",Falco,Jigglypuff,Roy,Mr. Game and Watch,Falco
538,"Which character in Super Smash Bros. Melee can be unlocked by beating the game with every character?
",Luigi,Falco,Mr. Game and Watch,Roy,Mr. Game and Watch
539,"Which character in Super Smash Bros. Melee did not have a grapple ability?
",Zelda,Young Link,Link,Samus,Zelda
540,"Which Pokemon character in Super Smash Bros. Melee damages itself by using its B button moves?
",Mewtwo,Jigglypuff,Pichu,Pikachu,Pichu
541,"Which character in Super Smash Bros. Melee is the final boss of the normal game (Classic Mode)?
",Poorly Coordinated Hand,Crazy Hand,Master Hand,Power Hand,Master Hand
542,"Which character in Super Smash Bros. Melee could jump more than once in midair?
",Peach,Meta Knight,Kirby,Yoshi,Kirby
543,"Which character in Super Smash Bros. Melee is unlocked by beating the game with a character from the same game?
",Falco,Mewtwo,Roy,Captain Falcon,Roy
544,"Which character in Super Smash Bros. Melee had the ability to pick up other characters and walk with them?
",Ganondorf,Donkey Kong,Bowser,Mario,Donkey Kong
545,"Which of the following game series featured the most Super Smash Bros. Melee characters?
",Zelda,Mario,Star Fox,Pokemon,Mario
546,"Which character in Super Smash Bros. Melee does not have a saving Up B button move?
",Yoshi,Bowser,Dr. Mario,Peach,Yoshi
547,"What is the name of the main character in the 2006 third-person shooter Gears of War?
",Marcus Fenix,Lt. Kim,Dominic Santiago,Baird,Marcus Fenix
548,"In video game Gears of War, these creatures let loose loud piercing shrieks when they attack but are generally easy to kill.
",Wretches,Drones,Corpsers,Theron Guards,Wretches
549,"In Gears of War, if you stay in the dark and walk slowly, the mutant race Kryll wont attack you.
",False,True,,,False
550,"In Gears of War, which of these creatures is blind, walks upright and hunts by smell?
",Drone,Corpser,Berserker,Wretch,Berserker
551,"In the third-person shooter Gears of War, can you kill the Corpser in the Locust tunnels by using the Hammer of Dawn?
",Yes,No,,,No
552,"What is the name of the Colonel who is in command according to the scenarios in Gears of War?
",Raam,Cole,Hoffman,Santiago,Hoffman
553,"In the Gears of War game, which member of Alpha Team is first found fighting in a small courtyard, alone and taunting the Locust?
",Cole,Baird,Rojas,Kim,Cole
554,"Which difficulty setting can only be unlocked by completing Gears of War once on any difficulty?
",Normal,Casual,Insane,Hardcore,Insane
555,"General RAAM is protected by the mutant race Kryll when you try to kill him on the train at the end of Gears of War.
",True,False,,,True
556,"Which of these dragons is the strongest in the Runescape game?
",Red Dragon,Blue Dragon,Black Dragon,Green Dragon,Black Dragon
557,"Which of these Runescape creatures drops a Dragon 2H Sword?
",Mithral Dragon,King Black Dragon,Chaos Elemental,Calphite Queen,Chaos Elemental
558,"What is the name of the city in Runescape that you unlock after the Lost City Quest?
",Falador,Zanaris,Catherbys,Camalot,Zanaris
559,"Which of these is the postal service in Runescape?
",NYER,LPOG,LAPD,RPDT,RPDT
560,"In the Runescape game you get a fishing skillcape in the Legends Guild.
",True,False,,,False
561,"How many forms does the Calphite Queen have in the game Runescape?
",5,4,2,3,2
562,"Which of these pets can you own in Runescape?
",Hamster,Kitten,Dog,Bird,Kitten
563,"You can own a pet rock in the Runescape game.
",True,False,,,True
564,"In the action/adventure game Killer7, the name of the assassin who can change between seven deadly personalities is Harman Smith.
",False,True,,,True
565,"Which persona from the Killer7 game is the one with the Scope on his/her Automatic?
",Harman,Con,Dan,Kaede,Kaede
566,"In Killer7, what is the character Con Smiths鈥 age?
",17,14,It is not stated.,25,14
567,"Which voice-over actress, who has also done voices for Nickelodeon, is the voice of Kaede in Killer7?
",Debby Derryberry,Tara Strong,Lacey Chabert,E.G Daily,Tara Strong
568,"What is the name of character Iwazarus ex-wife in the action/adventure game Killer7?
",Mizaru,None of the above,Mizaro,Mizari,Mizaru
569,"In the game Killer7, what is the name of Harmans maid?
",Susan,Suzie,Polly,Samantha,Samantha
570,"The only time you can use the save feature in Killer7 is when character Samantha is in what costume?
",Tight black overall,Normal clothing,Evening gown,Maid uniform,Maid uniform
571,"What was Mask De Smith鈥檚 profession before coming apart of the killers鈥 team in Killer7?
",Costume artist,Professional boxer,Bodyguard,Professional wrestler,Professional wrestler
572,"In the action/adventure Killer7, who is the only informant able to contact the Killer7 team?
",Kun Lan,Christopher Mills,Heaven Smile,Travis,Christopher Mills
573,"Besides your Avatar, what other characters can you get at the beginning of the game Baldurs Gate II: Shadows of Amn?
","Imoen, Jahiera, Minsc","Aerie, Jahiera, Jan","Khalid, Jahiera, Minsc","Valygar, Jahiera, Minsc","Imoen, Jahiera, Minsc"
574,"Where can you get the gauntlets of ogre power in the game Baldurs Gate II: Shadows of Amn?
",The Shadow thieves cellar,The Temple ruins,The Planar prison,The Planar Sphere,The Planar Sphere
575,"What ranger can you save in the game Baldurs Gate II: Shadows of Amn by defeating the Shadow lord in the ruin temple?
",Merella,Valygar,Minsc,Drizzt,Merella
576,"What organization takes Imoen from you, after you escape the first level in the game Baldurs Gate II: Shadows of Amn?
",The Athkatla Guard,The Emerald warriors,The Shadow Thieves,The Cowled Wizards,The Cowled Wizards
577,"Who kidnaps Nalia in the game Baldurs Gate II: Shadows of Amn?
",Isaea Roenal,Jon Irenicus,Corieg Axehand,Stumpy Ironfoot,Isaea Roenal
578,"In the 2007 RuneScape Easter special, what item or items do you earn by helping the Easter bunny?
",An egg that you eat that brings you up one level,A chicken suit,A bunny suit,A ring that transforms you into an egg,A chicken suit
579,"What two special benefits do RuneScape members get?
",rainbow boots and fighting boots,special money and no extra lands,special tree logs and special locations,you can kill demons and go to the barbarian village,special tree logs and special locations
580,"In the RuneScape game, it is illegal to use a macroer.
",True,False,,,True
581,"In the RuneScape game, the woodcutting skillcape lets you save a bird from a tree.
",False,True,,,True
582,"On a non-member world in RuneScape, how many places can you travel to on the ship in Port Sarim?
",3,6,1,4,1
583,"What animal is Santa on the 2005 RuneScape Christmas special?
",polar bear,wolf,reindeer,penguin,wolf
584,"What is the name of the dog the main character is trying to save in the Dogs Life video game?
",Butter,Jesse,Daisy,Katie,Daisy
585,"What changes on the dog every time you go to a different Poodle Parlour in the video game Dogs Life?
",his attitude,the markings on his coat,his collar,his leash,his collar
586,"At what location do you first have to run away from the dog catcher in the Dogs Life video game?
",Boom City Park,Lake Minniwahwah Cafe,Village center,Farmhouse,Village center
587,"When you pick up scents in the game Dogs Life, which of the following is not part of a competition with another dog?
",Marking territory,Barking competition,Digging holes,Doing tricks,Barking competition
588,"What are the names of Miss Peaches henchmen in the Dogs Life game?
",Wayne and Dwayne,Bob and Rob,Ryan and Bryan,John and Ron,Wayne and Dwayne
589,"In the Dogs Life video game, what challenge do the purple scents start?
",Obtain more territory than the other dog,Dig holes faster than the other dog,Collect them all before time runs out,Get all the food before the other dog does,Collect them all before time runs out
590,"What improves your speed, stamina, and health in the game Dogs Life?
",bones,washing,people,collars,bones
591,"Which of the following is NOT found at the grooming parlour in the video game Dogs Life?
",scissors,shower head,shaver,a sponge,shaver
592,"How many places can you go to by train in the Dogs Life game?
",3,5,50,7,3
593,"What is the name of the radio show in the game Dogs Life?
",Lake Minniwahah Chat,Miss Peaches Radio Show,"Blues, Smooths, and Clues Live",The Loud Brothers Live,The Loud Brothers Live
594,"What button do you press to dig in Dogs Life (PS2)?
",Cross,Square,Triangle,Circle,Circle
595,"What color is Miss Peaches hair in the video game Dogs Life?
",Orange,Brown,Blonde,Black,Orange
596,"Where is the Lucky 7s Machine located in the game Dogs Life?
",Lake Minniwahwah Slopes,Lake Minniwahwah Hotel,Lake Minniwahwah Mountain Top,Lake Minniwahwah Cafe,Lake Minniwahwah Cafe
597,"In the Dogs Life video game, what is the name of the group of bandits at Boom City?
",The Sleeping Bandits,The Danger Bandits,The Ruthless Bandits,The Masked Bandits,The Sleeping Bandits
598,"What color is the jacket the girl wants you to get from the ski slopes in the video game Dogs Life?
",black,white,yellow,red,yellow
599,"In the Dogs Life video game, what does the girl NOT ask you to bring to make her snowman?
",a scarf,a hat,twigs,coal,a scarf
